,latitude,longitude,brightness,acq_date,satellite,confidence,frp,fire_type
41362,-15.5783,130.6899,330.2,2019-08-11,Terra,80,18.1,0
41363,-15.5815,130.6541,329.6,2019-08-11,Terra,79,17.1,0
41364,-15.5996,130.6512,321.9,2019-08-11,Terra,35,9.0,0
41365,-15.6153,130.5712,341.6,2019-08-11,Terra,89,36.6,0
41366,-15.6167,130.5806,342.3,2019-08-11,Terra,90,37.7,0
41367,-15.6182,130.5901,323.2,2019-08-11,Terra,66,10.7,0
41368,-15.6196,130.5995,325.3,2019-08-11,Terra,73,13.6,0
41369,-15.6682,130.557,321.8,2019-08-11,Terra,53,9.1,0
41370,-15.6696,130.5664,332.2,2019-08-11,Terra,82,22.0,0
41371,-16.7896,138.5561,322.3,2019-08-11,Terra,56,50.2,0
41372,-16.7923,138.5794,314.4,2019-08-11,Terra,48,21.8,0
41373,-16.7826,138.5502,315.4,2019-08-11,Terra,24,23.5,0
41374,-16.7851,138.5735,316.3,2019-08-11,Terra,28,25.4,0
41375,-16.2109,126.1202,328.5,2019-08-11,Terra,79,39.7,0
41376,-16.2136,126.1361,322.8,2019-08-11,Terra,71,26.1,0
41377,-16.2178,126.0199,331.1,2019-08-11,Terra,79,43.5,0
41378,-16.2232,126.0523,323.6,2019-08-11,Terra,59,22.8,0
41379,-16.2216,126.1286,320.4,2019-08-11,Terra,67,21.5,0
41380,-16.2163,126.0309,319.3,2019-08-11,Terra,39,16.1,0
41381,-16.2251,126.0126,333.4,2019-08-11,Terra,84,55.0,0
41382,-16.2279,126.029,346.2,2019-08-11,Terra,93,101.2,0
41383,-16.2308,126.0451,327.9,2019-08-11,Terra,73,36.7,0
41384,-16.8723,123.0931,314.4,2019-08-11,Terra,38,28.1,0
41385,-16.9499,123.0157,324.2,2019-08-11,Terra,74,58.3,0
41386,-16.9548,123.0419,319.9,2019-08-11,Terra,67,39.5,0
41387,-16.9596,123.068,318.3,2019-08-11,Terra,34,31.8,0
41388,-16.9516,123.0096,319.3,2019-08-11,Terra,60,36.5,0
41389,-16.9566,123.0357,320.3,2019-08-11,Terra,67,41.4,0
41390,-16.9616,123.0618,317.0,2019-08-11,Terra,29,27.6,0
41391,-21.1185,119.7604,313.7,2019-08-11,Terra,65,59.8,0
41392,-21.1229,119.7538,313.8,2019-08-11,Terra,65,60.9,0
41393,-31.5403,152.6345,323.9,2019-08-11,Aqua,77,85.0,0
41394,-31.5456,152.6094,312.6,2019-08-11,Aqua,55,48.1,0
41395,-29.7501,152.7249,311.3,2019-08-11,Aqua,59,40.3,0
41396,-29.1813,152.9261,374.8,2019-08-11,Aqua,100,620.9,0
41397,-29.1747,152.9556,342.0,2019-08-11,Aqua,93,217.2,0
41398,-29.3563,152.8246,302.3,2019-08-11,Aqua,47,20.1,0
41399,-29.3113,153.0314,328.9,2019-08-11,Aqua,86,130.3,0
41400,-29.3702,152.8299,302.2,2019-08-11,Aqua,42,19.8,0
41401,-29.3195,153.0646,302.1,2019-08-11,Aqua,51,22.4,0
41402,-29.5752,152.8118,311.9,2019-08-11,Aqua,72,43.5,0
41403,-29.5691,152.8404,335.1,2019-08-11,Aqua,89,157.2,0
41404,-29.5894,152.8158,308.1,2019-08-11,Aqua,55,30.8,0
41405,-29.5774,152.8204,316.3,2019-08-11,Aqua,73,56.9,0
41406,-29.5711,152.8488,333.1,2019-08-11,Aqua,88,141.0,0
41407,-29.6864,152.7321,324.3,2019-08-11,Aqua,83,92.7,0
41408,-29.7345,152.7159,323.6,2019-08-11,Aqua,70,84.3,0
41409,-29.6939,152.7093,309.4,2019-08-11,Aqua,32,33.6,0
41410,-29.6877,152.7373,320.0,2019-08-11,Aqua,80,71.3,0
41411,-29.722,152.717,334.1,2019-08-11,Aqua,89,139.4,0
41412,-29.736,152.721,312.3,2019-08-11,Aqua,61,43.9,0
41413,-29.8055,152.5348,305.9,2019-08-11,Aqua,62,33.2,0
41414,-29.9064,152.9326,315.0,2019-08-11,Aqua,26,49.6,0
41415,-29.9083,152.9938,326.2,2019-08-11,Aqua,47,96.4,0
41416,-29.9349,152.9401,335.0,2019-08-11,Aqua,66,142.9,0
41417,-29.9286,152.9694,335.0,2019-08-11,Aqua,77,145.2,0
41418,-29.9371,152.9485,345.3,2019-08-11,Aqua,83,217.0,0
41419,-30.9102,152.4588,305.5,2019-08-11,Aqua,57,26.7,0
41420,-30.9588,152.3625,303.6,2019-08-11,Aqua,48,27.5,0
41421,-28.6218,148.9006,308.3,2019-08-11,Aqua,59,9.2,0
41422,-28.5517,149.8229,308.7,2019-08-11,Aqua,54,13.6,0
41423,-28.2636,151.3976,308.3,2019-08-11,Aqua,61,22.0,0
41424,-28.2587,151.4214,318.2,2019-08-11,Aqua,77,50.1,0
41425,-29.2458,148.3367,322.3,2019-08-11,Aqua,80,26.9,0
41426,-29.2431,148.3515,310.8,2019-08-11,Aqua,35,9.3,0
41427,-29.0855,152.6327,325.8,2019-08-11,Aqua,84,103.1,0
41428,-29.0796,152.6611,310.4,2019-08-11,Aqua,70,42.5,0
41429,-29.0799,152.6088,304.0,2019-08-11,Aqua,58,21.5,0
41430,-29.0879,152.6408,330.5,2019-08-11,Aqua,87,128.7,0
41431,-29.1507,152.8419,314.0,2019-08-11,Aqua,28,49.7,0
41432,-29.1502,152.8466,314.9,2019-08-11,Aqua,56,55.4,0
41433,-29.1661,152.914,340.1,2019-08-11,Aqua,90,188.7,0
41434,-29.1597,152.9435,337.7,2019-08-11,Aqua,91,177.3,0
41435,-29.1868,152.8887,327.7,2019-08-11,Aqua,82,112.2,0
41436,-29.1805,152.9181,376.6,2019-08-11,Aqua,100,644.5,0
41437,-29.1741,152.9476,360.7,2019-08-11,Aqua,100,409.1,0
41438,-29.1878,152.8967,344.5,2019-08-11,Aqua,94,237.9,0
41439,-26.2499,151.0117,303.4,2019-08-11,Aqua,22,16.8,0
41440,-27.5902,149.095,312.7,2019-08-11,Aqua,67,17.2,0
41441,-27.587,149.1124,314.0,2019-08-11,Aqua,70,19.4,0
41442,-25.1402,151.84,318.8,2019-08-11,Aqua,76,73.7,0
41443,-25.1337,151.871,312.6,2019-08-11,Aqua,65,45.2,0
41444,-25.1485,151.8746,309.8,2019-08-11,Aqua,32,32.3,0
41445,-25.1393,151.8475,323.9,2019-08-11,Aqua,67,93.9,0
41446,-25.9142,150.9818,305.8,2019-08-11,Aqua,38,20.4,0
41447,-25.92,150.9909,310.6,2019-08-11,Aqua,64,35.2,0
41448,-26.1711,151.0921,304.5,2019-08-11,Aqua,29,17.7,0
41449,-26.1751,151.098,307.5,2019-08-11,Aqua,59,27.5,0
41450,-23.8208,147.1736,320.4,2019-08-11,Aqua,73,21.5,0
41451,-22.6835,150.4868,317.4,2019-08-11,Aqua,45,50.2,0
41452,-22.6784,150.5134,311.3,2019-08-11,Aqua,46,33.5,0
41453,-22.6971,150.4417,312.1,2019-08-11,Aqua,35,31.0,0
41454,-22.6918,150.4682,325.2,2019-08-11,Aqua,80,85.1,0
41455,-22.6864,150.4949,328.3,2019-08-11,Aqua,82,102.1,0
41456,-22.7113,150.4449,314.9,2019-08-11,Aqua,66,41.0,0
41457,-22.7061,150.471,327.7,2019-08-11,Aqua,82,98.9,0
41458,-23.8234,147.1586,313.0,2019-08-11,Aqua,58,8.7,0
41459,-19.0767,146.3941,308.0,2019-08-11,Aqua,22,10.5,0
41460,-20.3037,145.5412,312.5,2019-08-11,Aqua,38,9.9,0
41461,-21.1829,147.6531,316.5,2019-08-11,Aqua,68,23.3,0
41462,-18.6883,145.9566,309.5,2019-08-11,Aqua,31,8.7,0
41463,-19.0733,146.3994,311.2,2019-08-11,Aqua,52,14.6,0
41464,-16.3228,136.8269,350.0,2019-08-11,Aqua,94,76.4,0
41465,-17.5117,145.1999,322.6,2019-08-11,Aqua,73,27.2,0
41466,-17.5009,145.1983,325.4,2019-08-11,Aqua,77,31.4,0
41467,-16.9363,145.3364,327.3,2019-08-11,Aqua,77,36.4,0
41468,-16.9591,144.9951,327.9,2019-08-11,Aqua,78,27.9,0
41469,-16.9614,144.9816,341.6,2019-08-11,Aqua,90,62.5,0
41470,-16.7179,145.2695,329.1,2019-08-11,Aqua,79,39.2,0
41471,-16.7203,145.2552,336.8,2019-08-11,Aqua,86,58.9,0
41472,-16.707,145.2673,324.2,2019-08-11,Aqua,73,30.3,0
41473,-16.7094,145.253,329.7,2019-08-11,Aqua,80,40.9,0
41474,-16.6923,145.2207,316.8,2019-08-11,Aqua,46,15.9,0
41475,-16.6918,145.2151,316.7,2019-08-11,Aqua,52,16.4,0
41476,-16.6693,144.8146,326.8,2019-08-11,Aqua,72,22.7,0
41477,-16.6716,144.8013,324.0,2019-08-11,Aqua,51,16.0,0
41478,-16.6756,144.809,324.9,2019-08-11,Aqua,71,19.8,0
41479,-16.7667,142.0632,326.8,2019-08-11,Aqua,33,11.9,0
41480,-16.759,142.052,333.6,2019-08-11,Aqua,50,19.6,0
41481,-16.7363,142.0782,326.2,2019-08-11,Aqua,32,9.7,0
41482,-16.7278,142.0802,326.6,2019-08-11,Aqua,71,12.4,0
41483,-16.7336,142.0412,325.6,2019-08-11,Aqua,33,9.7,0
41484,-16.7153,142.0382,341.6,2019-08-11,Aqua,66,30.1,0
41485,-16.7167,142.0285,350.5,2019-08-11,Aqua,94,50.3,0
41486,-16.6827,142.1933,340.7,2019-08-11,Aqua,83,30.8,0
41487,-16.7061,142.0367,348.1,2019-08-11,Aqua,85,43.1,0
41488,-16.7076,142.027,380.1,2019-08-11,Aqua,100,146.3,0
41489,-16.672,142.2016,328.0,2019-08-11,Aqua,55,12.6,0
41490,-16.6735,142.1918,333.6,2019-08-11,Aqua,62,19.1,0
41491,-16.6863,142.0434,367.1,2019-08-11,Aqua,100,91.7,0
41492,-16.6551,142.1888,338.5,2019-08-11,Aqua,81,26.0,0
41493,-16.6728,142.0712,335.6,2019-08-11,Aqua,58,22.2,0
41494,-16.6473,142.1774,348.6,2019-08-11,Aqua,93,45.1,0
41495,-16.6488,142.1676,333.8,2019-08-11,Aqua,44,18.8,0
41496,-16.6651,142.0599,334.9,2019-08-11,Aqua,59,21.2,0
41497,-16.6709,142.021,332.0,2019-08-11,Aqua,13,17.6,0
41498,-16.2454,144.6513,357.6,2019-08-11,Aqua,98,117.4,0
41499,-16.2476,144.6379,357.1,2019-08-11,Aqua,98,115.7,0
41500,-16.6396,142.1661,337.2,2019-08-11,Aqua,53,24.8,0
41501,-16.6411,142.1562,334.8,2019-08-11,Aqua,46,22.2,0
41502,-16.6559,142.0584,334.2,2019-08-11,Aqua,64,21.4,0
41503,-16.6618,142.0195,345.0,2019-08-11,Aqua,91,41.4,0
41504,-16.2348,144.6494,345.0,2019-08-11,Aqua,92,69.3,0
41505,-16.2371,144.636,335.2,2019-08-11,Aqua,85,43.0,0
41506,-16.2393,144.6228,330.2,2019-08-11,Aqua,80,31.5,0
41507,-16.6467,142.0569,331.0,2019-08-11,Aqua,57,18.2,0
41508,-16.6482,142.0472,334.6,2019-08-11,Aqua,59,23.0,0
41509,-16.6511,142.0277,339.7,2019-08-11,Aqua,87,32.3,0
41510,-16.6526,142.018,341.2,2019-08-11,Aqua,88,35.8,0
41511,-16.2399,144.6585,331.5,2019-08-11,Aqua,80,34.0,0
41512,-16.242,144.645,358.8,2019-08-11,Aqua,99,121.6,0
41513,-16.2442,144.6317,335.2,2019-08-11,Aqua,85,43.1,0
41514,-16.6249,142.158,325.0,2019-08-11,Aqua,49,11.2,0
41515,-16.6452,142.0211,329.8,2019-08-11,Aqua,66,18.6,0
41516,-16.2314,144.6433,333.2,2019-08-11,Aqua,83,38.2,0
41517,-16.2336,144.6299,325.3,2019-08-11,Aqua,74,22.7,0
41518,-16.2357,144.6168,318.1,2019-08-11,Aqua,57,10.7,0
41519,-16.6157,142.1565,328.2,2019-08-11,Aqua,65,15.0,0
41520,-16.548,142.1051,324.9,2019-08-11,Aqua,67,12.6,0
41521,-16.5903,141.8238,328.6,2019-08-11,Aqua,74,14.6,0
41522,-16.5494,141.9788,322.4,2019-08-11,Aqua,53,10.2,0
41523,-16.5383,141.9273,326.5,2019-08-11,Aqua,37,12.7,0
41524,-16.5398,141.9176,332.0,2019-08-11,Aqua,67,19.2,0
41525,-16.5142,141.9631,324.8,2019-08-11,Aqua,41,11.8,0
41526,-16.5094,141.9325,355.6,2019-08-11,Aqua,97,63.7,0
41527,-16.4911,141.9295,325.8,2019-08-11,Aqua,39,11.5,0
41528,-16.4845,141.8634,326.1,2019-08-11,Aqua,63,12.8,0
41529,-16.4782,141.8426,322.3,2019-08-11,Aqua,48,8.8,0
41530,-16.4946,141.6684,321.6,2019-08-11,Aqua,51,8.0,0
41531,-16.4687,141.6545,334.6,2019-08-11,Aqua,82,22.4,0
41532,-16.4596,141.653,321.7,2019-08-11,Aqua,42,7.0,0
41533,-16.7911,138.5584,325.6,2019-08-11,Aqua,62,15.7,0
41534,-16.7925,138.5479,335.6,2019-08-11,Aqua,85,30.9,0
41535,-15.5985,143.2627,325.3,2019-08-11,Aqua,73,12.7,0
41536,-15.6003,143.2515,324.7,2019-08-11,Aqua,70,11.3,0
41537,-15.6037,143.2294,326.5,2019-08-11,Aqua,74,14.0,0
41538,-16.381,137.0092,323.6,2019-08-11,Aqua,45,9.5,0
41539,-16.3754,136.9701,334.3,2019-08-11,Aqua,80,26.2,0
41540,-16.377,136.9574,336.6,2019-08-11,Aqua,84,32.2,0
41541,-16.3786,136.9448,331.0,2019-08-11,Aqua,62,20.1,0
41542,-16.3635,136.9812,334.3,2019-08-11,Aqua,82,27.3,0
41543,-16.3666,136.956,343.4,2019-08-11,Aqua,77,46.9,0
41544,-16.3746,136.8926,334.0,2019-08-11,Aqua,81,28.5,0
41545,-16.3547,136.9672,334.6,2019-08-11,Aqua,45,27.0,0
41546,-16.3578,136.9419,341.5,2019-08-11,Aqua,78,44.9,0
41547,-16.3642,136.8911,337.2,2019-08-11,Aqua,85,36.2,0
41548,-16.3443,136.9657,338.5,2019-08-11,Aqua,71,37.9,0
41549,-16.3459,136.9531,342.7,2019-08-11,Aqua,79,48.7,0
41550,-16.3293,137.0021,337.9,2019-08-11,Aqua,69,35.6,0
41551,-16.348,136.8499,336.7,2019-08-11,Aqua,73,32.5,0
41552,-16.3512,136.8242,337.0,2019-08-11,Aqua,74,37.0,0
41553,-16.3332,136.8284,339.2,2019-08-11,Aqua,46,40.4,0
41554,-16.3001,137.0042,337.8,2019-08-11,Aqua,79,34.3,0
41555,-16.3017,136.9917,355.7,2019-08-11,Aqua,97,90.7,0
41556,-16.3065,136.954,335.2,2019-08-11,Aqua,63,30.8,0
41557,-16.293,136.9778,342.5,2019-08-11,Aqua,84,48.2,0
41558,-16.2962,136.9526,329.5,2019-08-11,Aqua,43,19.1,0
41559,-16.3123,136.8254,340.2,2019-08-11,Aqua,88,47.5,0
41560,-16.2826,136.9763,346.8,2019-08-11,Aqua,92,60.8,0
41561,-16.2842,136.9637,336.5,2019-08-11,Aqua,75,34.1,0
41562,-16.2858,136.9511,339.9,2019-08-11,Aqua,87,43.8,0
41563,-16.2754,136.9497,346.9,2019-08-11,Aqua,92,67.5,0
41564,-15.3823,142.3954,327.3,2019-08-11,Aqua,71,11.9,0
41565,-14.9621,144.8759,315.6,2019-08-11,Aqua,17,14.3,0
41566,-14.9644,144.8616,322.5,2019-08-11,Aqua,63,25.7,0
41567,-14.9558,144.8454,323.0,2019-08-11,Aqua,60,25.6,0
41568,-16.1624,136.3889,340.5,2019-08-11,Aqua,88,57.0,0
41569,-16.1641,136.3752,319.4,2019-08-11,Aqua,50,9.6,0
41570,-16.1516,136.3874,354.7,2019-08-11,Aqua,97,103.9,0
41571,-16.1533,136.3737,332.1,2019-08-11,Aqua,61,31.7,0
41572,-16.1926,136.0511,326.9,2019-08-11,Aqua,66,24.4,0
41573,-16.1943,136.0364,348.4,2019-08-11,Aqua,93,88.6,0
41574,-16.1961,136.0219,334.6,2019-08-11,Aqua,83,43.6,0
41575,-16.1408,136.386,346.1,2019-08-11,Aqua,92,70.3,0
41576,-16.1425,136.3723,335.5,2019-08-11,Aqua,74,39.6,0
41577,-16.1937,135.9475,336.5,2019-08-11,Aqua,85,49.9,0
41578,-16.1317,136.3708,368.1,2019-08-11,Aqua,100,170.1,0
41579,-16.1844,135.9314,325.3,2019-08-11,Aqua,45,20.9,0
41580,-16.1366,136.3939,323.4,2019-08-11,Aqua,57,15.8,0
41581,-16.1383,136.3802,340.9,2019-08-11,Aqua,88,55.6,0
41582,-16.1401,136.3665,334.2,2019-08-11,Aqua,75,36.5,0
41583,-16.1941,135.9423,329.5,2019-08-11,Aqua,73,31.3,0
41584,-16.0883,136.6851,326.9,2019-08-11,Aqua,46,18.1,0
41585,-16.1275,136.3788,347.2,2019-08-11,Aqua,93,75.6,0
41586,-16.1293,136.3651,351.2,2019-08-11,Aqua,95,91.2,0
41587,-16.183,135.9409,322.6,2019-08-11,Aqua,43,16.4,0
41588,-16.0761,136.6967,322.3,2019-08-11,Aqua,31,12.4,0
41589,-16.0777,136.6837,328.9,2019-08-11,Aqua,68,23.1,0
41590,-16.1185,136.3636,323.9,2019-08-11,Aqua,55,17.1,0
41591,-16.086,136.0896,335.9,2019-08-11,Aqua,84,46.0,0
41592,-16.0826,136.0967,329.2,2019-08-11,Aqua,77,28.3,0
41593,-16.0844,136.0825,325.9,2019-08-11,Aqua,72,22.1,0
41594,-15.8018,137.0815,335.1,2019-08-11,Aqua,63,37.1,0
41595,-15.724,137.0518,322.1,2019-08-11,Aqua,46,14.6,0
41596,-15.7255,137.0396,340.5,2019-08-11,Aqua,88,51.2,0
41597,-15.7035,137.049,340.7,2019-08-11,Aqua,88,50.7,0
41598,-15.6933,137.0476,337.0,2019-08-11,Aqua,85,41.9,0
41599,-15.6948,137.0355,334.9,2019-08-11,Aqua,81,37.5,0
41600,-15.042,141.7056,360.0,2019-08-11,Aqua,99,78.0,0
41601,-15.0434,141.6959,329.0,2019-08-11,Aqua,74,15.2,0
41602,-15.6831,137.0463,323.0,2019-08-11,Aqua,59,18.2,0
41603,-15.0361,141.699,360.8,2019-08-11,Aqua,100,82.4,0
41604,-15.6863,137.0413,330.4,2019-08-11,Aqua,79,31.0,0
41605,-14.8409,141.7747,325.8,2019-08-11,Aqua,60,8.4,0
41606,-14.7857,142.018,328.3,2019-08-11,Aqua,56,13.4,0
41607,-14.7749,142.0264,335.0,2019-08-11,Aqua,78,22.3,0
41608,-14.7764,142.0165,371.8,2019-08-11,Aqua,100,120.0,0
41609,-14.7116,142.1289,323.7,2019-08-11,Aqua,54,9.0,0
41610,-14.7132,142.1188,326.1,2019-08-11,Aqua,62,12.4,0
41611,-14.4407,132.9272,318.6,2019-08-11,Aqua,54,22.4,0
41612,-14.6754,130.7081,320.9,2019-08-11,Aqua,31,46.2,0
41613,-14.6428,130.7045,322.2,2019-08-11,Aqua,55,55.2,0
41614,-14.5421,130.653,328.0,2019-08-11,Aqua,77,99.4,0
41615,-14.5349,130.6448,322.9,2019-08-11,Aqua,69,60.1,0
41616,-13.0432,141.9699,329.3,2019-08-11,Aqua,74,19.3,0
41617,-13.0448,141.9597,325.4,2019-08-11,Aqua,53,14.1,0
41618,-13.0338,141.9685,337.8,2019-08-11,Aqua,86,33.6,0
41619,-13.0353,141.9583,368.5,2019-08-11,Aqua,100,118.0,0
41620,-13.4068,142.0008,321.6,2019-08-11,Aqua,24,9.6,0
41621,-14.5893,133.2078,320.6,2019-08-11,Aqua,59,21.4,0
41622,-14.5919,133.1861,323.5,2019-08-11,Aqua,69,32.9,0
41623,-14.5759,133.2063,321.8,2019-08-11,Aqua,56,25.0,0
41624,-14.5784,133.1844,327.9,2019-08-11,Aqua,76,49.2,0
41625,-13.3052,142.5414,331.7,2019-08-11,Aqua,48,21.9,0
41626,-13.2956,142.5398,324.7,2019-08-11,Aqua,38,12.0,0
41627,-14.1384,136.4871,321.2,2019-08-11,Aqua,40,18.6,0
41628,-13.2508,142.6999,337.8,2019-08-11,Aqua,86,32.2,0
41629,-14.1264,136.4984,323.0,2019-08-11,Aqua,50,21.2,0
41630,-14.128,136.4857,326.8,2019-08-11,Aqua,75,28.0,0
41631,-13.2411,142.6983,330.4,2019-08-11,Aqua,77,19.3,0
41632,-13.2313,142.6967,325.1,2019-08-11,Aqua,59,11.4,0
41633,-14.6611,131.6482,335.2,2019-08-11,Aqua,50,111.1,0
41634,-13.2293,142.7021,328.0,2019-08-11,Aqua,75,17.1,0
41635,-13.2195,142.7005,334.3,2019-08-11,Aqua,83,27.9,0
41636,-13.2098,142.699,328.1,2019-08-11,Aqua,76,16.6,0
41637,-14.6456,131.6718,327.3,2019-08-11,Aqua,32,60.7,0
41638,-14.6488,131.6427,328.5,2019-08-11,Aqua,34,62.2,0
41639,-14.6463,131.5243,326.7,2019-08-11,Aqua,59,76.4,0
41640,-14.6992,130.7177,323.3,2019-08-11,Aqua,68,69.3,0
41641,-14.6828,130.7165,338.5,2019-08-11,Aqua,87,199.3,0
41642,-14.4366,132.9103,318.5,2019-08-11,Aqua,36,21.3,0
41643,-14.6339,131.5154,323.1,2019-08-11,Aqua,59,52.7,0
41644,-13.2488,141.8908,319.9,2019-08-11,Aqua,60,8.2,0
41645,-14.6918,130.7093,338.3,2019-08-11,Aqua,87,198.5,0
41646,-12.5058,131.2505,324.9,2019-08-11,Aqua,72,60.5,0
41647,-12.2404,133.4977,338.8,2019-08-11,Aqua,87,90.0,0
41648,-12.2531,133.4991,333.8,2019-08-11,Aqua,83,63.7,0
41649,-12.2508,133.5184,328.7,2019-08-11,Aqua,76,42.5,0
41650,-12.2658,133.5006,323.0,2019-08-11,Aqua,61,22.9,0
41651,-12.2634,133.5198,332.1,2019-08-11,Aqua,81,55.1,0
41652,-12.0119,135.5758,334.5,2019-08-11,Aqua,0,42.7,0
41653,-12.0101,135.5891,322.4,2019-08-11,Aqua,48,18.5,0
41654,-12.1618,134.5153,342.5,2019-08-11,Aqua,90,79.9,0
41655,-12.1597,134.5313,334.4,2019-08-11,Aqua,84,48.8,0
41656,-12.1571,134.5199,352.1,2019-08-11,Aqua,96,122.3,0
41657,-12.2562,134.0062,322.2,2019-08-11,Aqua,55,18.8,0
41658,-12.6396,131.2709,327.2,2019-08-11,Aqua,63,68.9,0
41659,-12.6548,131.2726,342.3,2019-08-11,Aqua,90,181.1,0
41660,-12.6513,131.3015,353.3,2019-08-11,Aqua,96,302.3,0
41661,-12.6665,131.3033,324.6,2019-08-11,Aqua,56,53.4,0
41662,-12.3091,134.1711,327.0,2019-08-11,Aqua,75,37.6,0
41663,-12.6375,131.2783,326.9,2019-08-11,Aqua,75,70.7,0
41664,-12.6527,131.2801,353.7,2019-08-11,Aqua,96,309.7,0
41665,-12.6495,131.309,333.1,2019-08-11,Aqua,82,112.1,0
41666,-12.3145,134.179,333.1,2019-08-11,Aqua,83,58.3,0
41667,-12.2351,134.8226,328.0,2019-08-11,Aqua,67,31.8,0
41668,-12.6679,131.2818,331.8,2019-08-11,Aqua,81,100.3,0
41669,-12.6646,131.3108,332.6,2019-08-11,Aqua,81,108.6,0
41670,-12.2465,134.8241,328.2,2019-08-11,Aqua,69,33.8,0
41671,-12.5727,132.3609,324.1,2019-08-11,Aqua,69,37.8,0
41672,-12.4747,133.1767,325.6,2019-08-11,Aqua,73,34.5,0
41673,-12.4722,133.1974,324.1,2019-08-11,Aqua,71,28.2,0
41674,-12.3052,135.0793,328.6,2019-08-11,Aqua,79,32.5,0
41675,-12.3164,135.0808,319.5,2019-08-11,Aqua,48,14.0,0
41676,-12.8135,131.0638,325.8,2019-08-11,Aqua,69,69.4,0
41677,-12.8101,131.0938,321.1,2019-08-11,Aqua,63,40.3,0
41678,-12.703,132.3813,320.0,2019-08-11,Aqua,61,22.9,0
41679,-12.6947,132.3874,320.7,2019-08-11,Aqua,64,25.8,0
41680,-12.7393,132.4884,322.9,2019-08-11,Aqua,69,36.9,0
41681,-12.8033,132.9361,321.5,2019-08-11,Aqua,54,29.7,0
41682,-12.8008,132.9571,322.1,2019-08-11,Aqua,58,31.8,0
41683,-12.6876,134.068,325.7,2019-08-11,Aqua,75,32.6,0
41684,-12.7991,132.9424,324.0,2019-08-11,Aqua,37,35.8,0
41685,-12.6917,134.0759,324.1,2019-08-11,Aqua,72,30.0,0
41686,-12.637,135.6064,318.7,2019-08-11,Aqua,66,15.0,0
41687,-12.6353,135.62,318.9,2019-08-11,Aqua,67,16.0,0
41688,-13.2099,134.6098,326.1,2019-08-11,Aqua,73,29.2,0
41689,-13.2079,134.6261,326.5,2019-08-11,Aqua,76,30.2,0
41690,-13.2058,134.6423,322.0,2019-08-11,Aqua,69,18.8,0
41691,-13.3282,134.2878,325.4,2019-08-11,Aqua,74,31.3,0
41692,-12.3136,141.7319,339.0,2019-08-11,Aqua,89,39.2,0
41693,-12.4184,141.9745,324.2,2019-08-11,Aqua,76,15.0,0
41694,-12.4213,141.9807,325.4,2019-08-11,Aqua,64,15.6,0
41695,-12.5111,141.9004,327.1,2019-08-11,Aqua,71,16.1,0
41696,-12.5175,141.9223,326.0,2019-08-11,Aqua,61,14.1,0
41697,-12.5452,141.7772,319.7,2019-08-11,Aqua,43,9.2,0
41698,-12.5235,141.9194,328.8,2019-08-11,Aqua,80,15.5,0
41699,-12.5219,141.9296,347.6,2019-08-11,Aqua,94,52.2,0
41700,-13.6365,134.3105,328.5,2019-08-11,Aqua,78,40.4,0
41701,-13.6343,134.328,319.0,2019-08-11,Aqua,56,14.3,0
41702,-14.162,129.9412,319.5,2019-08-11,Aqua,48,65.6,0
41703,-14.1791,129.943,336.3,2019-08-11,Aqua,85,221.8,0
41704,-13.6402,134.316,332.1,2019-08-11,Aqua,82,52.5,0
41705,-12.6087,141.9598,327.0,2019-08-11,Aqua,60,16.5,0
41706,-12.6229,141.9306,321.1,2019-08-11,Aqua,50,9.9,0
41707,-12.615,141.9818,331.6,2019-08-11,Aqua,79,22.4,0
41708,-12.6135,141.9921,336.5,2019-08-11,Aqua,87,31.7,0
41709,-12.623,141.9936,321.4,2019-08-11,Aqua,47,9.6,0
41710,-14.1644,129.9459,343.0,2019-08-11,Aqua,90,315.0,0
41711,-14.1815,129.9478,318.8,2019-08-11,Aqua,59,57.1,0
41712,-14.1705,130.2158,326.6,2019-08-11,Aqua,75,104.6,0
41713,-14.1792,130.1865,317.7,2019-08-11,Aqua,49,33.6,0
41714,-14.1754,130.2241,324.4,2019-08-11,Aqua,72,83.0,0
41715,-12.7516,141.8847,317.2,2019-08-11,Aqua,0,8.2,0
41716,-12.8525,141.8855,323.2,2019-08-11,Aqua,60,13.2,0
41717,-12.8635,141.8768,320.5,2019-08-11,Aqua,59,9.9,0
41718,-12.8774,141.848,328.5,2019-08-11,Aqua,79,19.6,0
41719,-12.8928,141.8091,353.6,2019-08-11,Aqua,97,69.5,0
41720,-12.8913,141.8192,328.3,2019-08-11,Aqua,40,18.2,0
41721,-12.923,141.6706,367.8,2019-08-11,Aqua,100,113.0,2
41722,-12.9215,141.6805,325.8,2019-08-11,Aqua,75,16.0,2
41723,-12.9022,141.8106,324.4,2019-08-11,Aqua,74,14.9,0
41724,-12.9302,141.6682,377.2,2019-08-11,Aqua,100,147.9,2
41725,-12.9286,141.6781,366.4,2019-08-11,Aqua,100,105.9,2
41726,-14.3741,130.6936,318.8,2019-08-11,Aqua,52,40.0,0
41727,-12.9418,141.8441,329.0,2019-08-11,Aqua,49,18.0,0
41728,-12.9403,141.8543,329.0,2019-08-11,Aqua,52,17.3,0
41729,-12.95,141.9182,332.2,2019-08-11,Aqua,82,23.9,0
41730,-12.9579,141.9299,325.6,2019-08-11,Aqua,35,13.8,0
